disk_id,ds,model,n_1,r_1,n_2,r_2,n_3,r_3,n_4,r_4,n_5,r_5,n_6,r_6,n_7,r_7,n_8,r_8,n_9,r_9,n_10,r_10,n_11,r_11,n_12,r_12,n_13,r_13,n_170,r_170,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_188,r_188,n_189,r_189,n_190,r_190,n_191,r_191,n_192,r_192,n_193,r_193,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_200,r_200,n_204,r_204,n_205,r_205,n_206,r_206,n_207,r_207,n_211,r_211,n_233,r_233,n_240,r_240,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,n_175,r_175,n_232,r_232,is_null,is_broken
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
85655,20180609,MC1,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,100,12081,-1,-1,-1,-1,100,37,-1,-1,100,0,100,0,100,0,98,103,100,11,-1,-1,0,13043,-1,-1,-1,-1,100,0,100,0,100,0,100,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,27,100,0,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
85655,20180608,MC1,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,100,12057,-1,-1,-1,-1,100,37,-1,-1,100,0,100,0,100,0,98,103,100,11,-1,-1,0,13043,-1,-1,-1,-1,100,0,100,0,100,0,100,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,27,100,0,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
85655,20180607,MC1,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,100,12033,-1,-1,-1,-1,100,37,-1,-1,100,0,100,0,100,0,98,102,100,11,-1,-1,0,13043,-1,-1,-1,-1,100,0,100,0,100,0,100,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,27,100,0,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
85655,20180606,MC1,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,100,12009,-1,-1,-1,-1,100,37,-1,-1,100,0,100,0,100,0,98,101,100,11,-1,-1,0,13043,-1,-1,-1,-1,100,0,100,0,100,0,100,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,27,100,0,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
85655,20180605,MC1,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,100,11985,-1,-1,-1,-1,100,37,-1,-1,100,0,100,0,100,0,98,101,100,11,-1,-1,0,13043,-1,-1,-1,-1,100,0,100,0,100,0,100,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,27,100,0,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
85655,20180604,MC1,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,100,11961,-1,-1,-1,-1,100,37,-1,-1,100,0,100,0,100,0,98,101,100,11,-1,-1,0,13043,-1,-1,-1,-1,100,0,100,0,100,0,100,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,27,100,0,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
191870,20181208,MC1,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,100,16450,-1,-1,-1,-1,100,38,-1,-1,100,0,100,0,100,0,96,220,100,10,-1,-1,0,13013,-1,-1,-1,-1,100,0,100,0,100,0,100,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,25,100,0,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
191870,20181207,MC1,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,100,16426,-1,-1,-1,-1,100,38,-1,-1,100,0,100,0,100,0,96,220,100,10,-1,-1,0,13013,-1,-1,-1,-1,100,0,100,0,100,0,100,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,25,100,0,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
