disk_id,ds,model,n_1,r_1,n_2,r_2,n_3,r_3,n_4,r_4,n_5,r_5,n_6,r_6,n_7,r_7,n_8,r_8,n_9,r_9,n_10,r_10,n_11,r_11,n_12,r_12,n_13,r_13,n_170,r_170,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_188,r_188,n_189,r_189,n_190,r_190,n_191,r_191,n_192,r_192,n_193,r_193,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_200,r_200,n_204,r_204,n_205,r_205,n_206,r_206,n_207,r_207,n_211,r_211,n_233,r_233,n_240,r_240,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,n_175,r_175,n_232,r_232,is_null,is_broken
10070,20180724,MA1,130,4294967295,-1,-1,-1,-1,-1,-1,96,0,-1,-1,-1,-1,-1,-1,100,42553,-1,-1,-1,-1,100,25,-1,-1,-1,-1,100,0,100,0,96,0,100,22,-1,-1,130,4294967295,-1,-1,-1,-1,-1,-1,100,0,100,0,100,0,-1,-1,87,13,-1,-1,-1,-1,-1,-1,100,13,100,41120003,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,1.09E+12,-1,-1,0,0
10070,20180723,MA1,130,4294967295,-1,-1,-1,-1,-1,-1,96,0,-1,-1,-1,-1,-1,-1,100,42529,-1,-1,-1,-1,100,25,-1,-1,-1,-1,100,0,100,0,96,0,100,22,-1,-1,130,4294967295,-1,-1,-1,-1,-1,-1,100,0,100,0,100,0,-1,-1,86,14,-1,-1,-1,-1,-1,-1,100,14,100,41119999,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,1.09E+12,-1,-1,0,0
10070,20180722,MA1,130,4294967295,-1,-1,-1,-1,-1,-1,96,0,-1,-1,-1,-1,-1,-1,100,42505,-1,-1,-1,-1,100,25,-1,-1,-1,-1,100,0,100,0,96,0,100,22,-1,-1,130,4294967295,-1,-1,-1,-1,-1,-1,100,0,100,0,100,0,-1,-1,86,14,-1,-1,-1,-1,-1,-1,100,14,100,41119994,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,1.09E+12,-1,-1,0,0
10070,20180721,MA1,130,4294967295,-1,-1,-1,-1,-1,-1,96,0,-1,-1,-1,-1,-1,-1,100,42481,-1,-1,-1,-1,100,25,-1,-1,-1,-1,100,0,100,0,96,0,100,22,-1,-1,130,4294967295,-1,-1,-1,-1,-1,-1,100,0,100,0,100,0,-1,-1,86,14,-1,-1,-1,-1,-1,-1,100,14,100,41119993,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,1.09E+12,-1,-1,0,0
10070,20180720,MA1,130,4294967295,-1,-1,-1,-1,-1,-1,96,0,-1,-1,-1,-1,-1,-1,100,42458,-1,-1,-1,-1,100,25,-1,-1,-1,-1,100,0,100,0,96,0,100,22,-1,-1,130,4294967295,-1,-1,-1,-1,-1,-1,100,0,100,0,100,0,-1,-1,86,14,-1,-1,-1,-1,-1,-1,100,14,100,41119989,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,1.09E+12,-1,-1,0,0
10070,20180719,MA1,130,4294967295,-1,-1,-1,-1,-1,-1,96,0,-1,-1,-1,-1,-1,-1,100,42434,-1,-1,-1,-1,100,25,-1,-1,-1,-1,100,0,100,0,96,0,100,22,-1,-1,130,4294967295,-1,-1,-1,-1,-1,-1,100,0,100,0,100,0,-1,-1,86,14,-1,-1,-1,-1,-1,-1,100,14,100,41119988,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,1.08E+12,-1,-1,0,0
10070,20180718,MA1,130,4294967295,-1,-1,-1,-1,-1,-1,96,0,-1,-1,-1,-1,-1,-1,100,42410,-1,-1,-1,-1,100,25,-1,-1,-1,-1,100,0,100,0,96,0,100,22,-1,-1,130,4294967295,-1,-1,-1,-1,-1,-1,100,0,100,0,100,0,-1,-1,86,14,-1,-1,-1,-1,-1,-1,100,14,100,41119987,100,0,100,0,100,0,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,1.08E+12,-1,-1,0,0
10166,20190322,MA1,130,4294967295,-1,-1,-1,-1,-1,-1,96,0,-1,-1,-1,-1,-1,-1,100,39429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,0,-1,-1,-1,-1,130,4294967295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,14,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,9.93E+11,-1,-1,0,0
10166,20190321,MA1,130,4294967295,-1,-1,-1,-1,-1,-1,96,0,-1,-1,-1,-1,-1,-1,100,39405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,0,-1,-1,-1,-1,130,4294967295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,13,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,9.93E+11,-1,-1,0,0
10166,20190320,MA1,130,4294967295,-1,-1,-1,-1,-1,-1,96,0,-1,-1,-1,-1,-1,-1,100,39381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,0,-1,-1,-1,-1,130,4294967295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,14,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,9.93E+11,-1,-1,0,0
